likesCount,tweetUrl,action,profileUrl,handle,description,name,rtCount
1,https://twitter.com/Adcash/status/1272826434210365441,liked,https://www.twitter.com/@9jabaz,@9jabaz,CEO https://t.co/MJPk0ZFGJo old account got suspended😫😫,Ceo 9jabaz,
1,https://twitter.com/Adcash/status/1268890664584044544,liked,https://www.twitter.com/@GKukard,@GKukard,,Geoff Kukard,
3,https://twitter.com/Adcash/status/1266349032386985984,liked,https://www.twitter.com/@emanuelcinca,@emanuelcinca,Creator of Stacked Marketer Newsletter https://t.co/pTo1pS4OOE @stackedmarketer | Entrepreneur | #marketing #entrepreneurship,Emanuel Cinca,
3,https://twitter.com/Adcash/status/1266349032386985984,liked,https://www.twitter.com/@Paxjuice1,@Paxjuice1,"juices and smoothies 
@Paxjuicetz
#Drink for you health, 
Vitamin supplements 🙏 |Opening 09:00AM-08:00PM|
(entrepreneur) order 📞call/text  +255712827921",Paxjuice_tz,
3,https://twitter.com/Adcash/status/1266349032386985984,liked,https://www.twitter.com/@karan04902752,@karan04902752,"Blog owner ""KaranKKA""
Android Games, Reviews, Tips and Tricks, Discussion, Arts And All about Gaming *Check the link out* ⬇️
https://t.co/odINQOyqRr",Karan Agarwal,
3,https://twitter.com/Adcash/status/1265561719474212867,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
3,https://twitter.com/Adcash/status/1265561719474212867,liked,https://www.twitter.com/@karan04902752,@karan04902752,"Blog owner ""KaranKKA""
Android Games, Reviews, Tips and Tricks, Discussion, Arts And All about Gaming *Check the link out* ⬇️
https://t.co/odINQOyqRr",Karan Agarwal,
3,https://twitter.com/Adcash/status/1265561719474212867,liked,https://www.twitter.com/@TidinhoM,@TidinhoM,,TiDinho,
3,https://twitter.com/Adcash/status/1262762580205953025,liked,https://www.twitter.com/@GKukard,@GKukard,,Geoff Kukard,
3,https://twitter.com/Adcash/status/1262762580205953025,liked,https://www.twitter.com/@karan04902752,@karan04902752,"Blog owner ""KaranKKA""
Android Games, Reviews, Tips and Tricks, Discussion, Arts And All about Gaming *Check the link out* ⬇️
https://t.co/odINQOyqRr",Karan Agarwal,
3,https://twitter.com/Adcash/status/1261202193157414912,liked,https://www.twitter.com/@Servando_Silva,@Servando_Silva,SEO and Performance Marketing Affiliate,Servando Silva,
3,https://twitter.com/Adcash/status/1261202193157414912,liked,https://www.twitter.com/@gabiseo,@gabiseo,"Inicié mi primer proyecto en Internet a los 13 años.
➤ SEO en todas sus variantes, YouTube, MoneySites, Fitness y Música

𝒪𝓃ℯ 𝓁𝒾𝒻ℯ 🔥",Gabriel FJ,
3,https://twitter.com/Adcash/status/1261202193157414912,liked,https://www.twitter.com/@stackedmarketer,@stackedmarketer,The marketer’s #1 daily newsletter!📰  Carefully curated. Delivered fresh daily. Be in the know - in just 5 minutes 😎,Stacked Marketer,
,https://twitter.com/Adcash/status/1261202193157414912,RT,https://www.twitter.com/@Servando_Silva,@Servando_Silva,SEO and Performance Marketing Affiliate,Servando Silva,1
2,https://twitter.com/Adcash/status/1260593133529767939,liked,https://www.twitter.com/@9jabaz,@9jabaz,CEO https://t.co/MJPk0ZFGJo old account got suspended😫😫,Ceo 9jabaz,
2,https://twitter.com/Adcash/status/1260593133529767939,liked,https://www.twitter.com/@karan04902752,@karan04902752,"Blog owner ""KaranKKA""
Android Games, Reviews, Tips and Tricks, Discussion, Arts And All about Gaming *Check the link out* ⬇️
https://t.co/odINQOyqRr",Karan Agarwal,
1,https://twitter.com/Adcash/status/1257627709615878144,liked,https://www.twitter.com/@Mohamed2280344,@Mohamed2280344,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏ليس من شأنك ما أنا علية إن لم أضرك بشئ💐 🙋‍♂️🙋‍♂️

Faculty of commerce 🤦‍♂️",Mohamed Gamal,
1,https://twitter.com/Adcash/status/1252856290356822016,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
,https://twitter.com/Adcash/status/1252856290356822016,RT,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,1
1,https://twitter.com/Adcash/status/1251185875867832321,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
2,https://twitter.com/Adcash/status/1276459970351988736,liked,https://www.twitter.com/@umair31,@umair31,"Enterpneour ,Certified Google adword specialist .Pay per click and SEO . Online marketing consultant #positivepakistan #greenpakistan #po",umair ahmed,
2,https://twitter.com/Adcash/status/1276459970351988736,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
1,https://twitter.com/Adcash/status/1250746685636120581,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
5,https://twitter.com/Adcash/status/1248273721485340672,liked,https://www.twitter.com/@zacjohnson,@zacjohnson,"Zac Johnson... the Entrepreneur, Internet Marketer, Blogger and Super Affiliate by Day, Super Hero at Night!",Zac Johnson,
5,https://twitter.com/Adcash/status/1248273721485340672,liked,https://www.twitter.com/@Servando_Silva,@Servando_Silva,SEO and Performance Marketing Affiliate,Servando Silva,
5,https://twitter.com/Adcash/status/1248273721485340672,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
5,https://twitter.com/Adcash/status/1248273721485340672,liked,https://www.twitter.com/@MattWoodwardUK,@MattWoodwardUK,I've taught thousands of people to increase their search traffic and you are next.,Matthew Woodward,
5,https://twitter.com/Adcash/status/1248273721485340672,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
,https://twitter.com/Adcash/status/1248273721485340672,RT,https://www.twitter.com/@zacjohnson,@zacjohnson,"Zac Johnson... the Entrepreneur, Internet Marketer, Blogger and Super Affiliate by Day, Super Hero at Night!",Zac Johnson,0
1,https://twitter.com/Adcash/status/1247113580228612096,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
2,https://twitter.com/Adcash/status/1247072978505957377,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
2,https://twitter.com/Adcash/status/1247072978505957377,liked,https://www.twitter.com/@ErezKanaan,@ErezKanaan,Helping digital agencies do better SEO & site development to generate greater revenue for their clients with cleaner/smarter/lighter code & converting content.,Erez Kanaan,
3,https://twitter.com/Adcash/status/1245986757658763264,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
3,https://twitter.com/Adcash/status/1245986757658763264,liked,https://www.twitter.com/@TidinhoM,@TidinhoM,,TiDinho,
3,https://twitter.com/Adcash/status/1245986757658763264,liked,https://www.twitter.com/@kiwidevelopment,@kiwidevelopment,Software Developer Group,Kiwi Development,
5,https://twitter.com/Adcash/status/1243173570555056131,liked,https://www.twitter.com/@workathomeXXL,@workathomeXXL,Sea captain. Visited 53 countries. Have beautiful two daughters and a beautiful wife (only one). Register NOW for FREE Webinar July 11th (link below),Arunas Bruzas,
5,https://twitter.com/Adcash/status/1243173570555056131,liked,https://www.twitter.com/@SMMAholic,@SMMAholic,"Goal digger, Boss babe and Household CEO with a Masters & PhD in Patience. 😉 I'm also your Internet savvy & #SocialMediaMarketing maven. #SMM #DigitalMarketing",Bheiy Agbayani,
5,https://twitter.com/Adcash/status/1243173570555056131,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
5,https://twitter.com/Adcash/status/1243173570555056131,liked,https://www.twitter.com/@karan04902752,@karan04902752,"Blog owner ""KaranKKA""
Android Games, Reviews, Tips and Tricks, Discussion, Arts And All about Gaming *Check the link out* ⬇️
https://t.co/odINQOyqRr",Karan Agarwal,
5,https://twitter.com/Adcash/status/1243173570555056131,liked,https://www.twitter.com/@soren2point0,@soren2point0,"Mobility, technology and business enthusiast posted to Japan.
Came to Tokyo🇯🇵 from Paris🇫🇷, had come to Paris from Tallinn🇪🇪.

#Eesti #France #日本 #Europe",Sören,
2,https://twitter.com/Adcash/status/1239840700960669696,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
2,https://twitter.com/Adcash/status/1239840700960669696,liked,https://www.twitter.com/@Huyen55403226,@Huyen55403226,Always available,Huyen,
2,https://twitter.com/Adcash/status/1237743573652713473,liked,https://www.twitter.com/@LIFT99co,@LIFT99co,A tight community of passionate startuppers and startup-minded people value co-growing and giving back.,LIFT99co,
2,https://twitter.com/Adcash/status/1237743573652713473,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
1,https://twitter.com/Adcash/status/1237742977897955329,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
1,https://twitter.com/Adcash/status/1237418144647516160,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
2,https://twitter.com/Adcash/status/1232692545190273031,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
2,https://twitter.com/Adcash/status/1232692545190273031,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
1,https://twitter.com/Adcash/status/1232332155398840321,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
1,https://twitter.com/Adcash/status/1230483775357947904,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
2,https://twitter.com/Adcash/status/1228344848761131009,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
2,https://twitter.com/Adcash/status/1228344848761131009,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
3,https://twitter.com/Adcash/status/1227956702412247040,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
3,https://twitter.com/Adcash/status/1227956702412247040,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
3,https://twitter.com/Adcash/status/1227956702412247040,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
3,https://twitter.com/Adcash/status/1226863081344688128,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
3,https://twitter.com/Adcash/status/1226863081344688128,liked,https://www.twitter.com/@davesne_celine,@davesne_celine,Directrice Générale Adjointe @NEOMA Business School #Education #Innovation #blended #interculturel #businessschool #highereducation #international business,Céline Davesne,
3,https://twitter.com/Adcash/status/1226863081344688128,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
,https://twitter.com/Adcash/status/1226863081344688128,RT,https://www.twitter.com/@Benoit_Anger,@Benoit_Anger,Associate Dean Corporate Development & Communication @neomabs | #HigherEd #SocialMedia #EdTech | ex @ClubMedFR | Best tweets https://t.co/kog4TNhIsN,Benoit Anger,1
2,https://twitter.com/Adcash/status/1225857448378093568,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
2,https://twitter.com/Adcash/status/1225857448378093568,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
,https://twitter.com/Adcash/status/1225857448378093568,RT,https://www.twitter.com/@twentytenmedia,@twentytenmedia,"News, offers, odds, bets and all things crypto from all around the world. #twentytenmedia",TwentyTen Media,1
2,https://twitter.com/Adcash/status/1225434393520504837,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
2,https://twitter.com/Adcash/status/1225434393520504837,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
2,https://twitter.com/Adcash/status/1225135030923644928,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
2,https://twitter.com/Adcash/status/1225135030923644928,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
1,https://twitter.com/Adcash/status/1224708548015333381,liked,https://www.twitter.com/@iGBAffiliate,@iGBAffiliate,We organise the biggest events for affiliates in the igaming industry.,iGBAffiliate,
3,https://twitter.com/Adcash/status/1222818465762988033,liked,https://www.twitter.com/@affiliatesummit,@affiliatesummit,The largest affiliate marketing conference and tradeshow in the world. Established 2003. Founders: Shawn Collins @shawncollins and Missy Ward @missyward,Affiliate Summit,
3,https://twitter.com/Adcash/status/1222818465762988033,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
3,https://twitter.com/Adcash/status/1222818465762988033,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
5,https://twitter.com/Adcash/status/1222528001021218816,liked,https://www.twitter.com/@affiliatesummit,@affiliatesummit,The largest affiliate marketing conference and tradeshow in the world. Established 2003. Founders: Shawn Collins @shawncollins and Missy Ward @missyward,Affiliate Summit,
5,https://twitter.com/Adcash/status/1222528001021218816,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
5,https://twitter.com/Adcash/status/1222528001021218816,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
5,https://twitter.com/Adcash/status/1222528001021218816,liked,https://www.twitter.com/@Content_ad,@Content_ad,"https://t.co/3Ra5Ys1Gct has been a trusted leader in digital advertising for more than 15 years.  

Learn more about how we can help your business at https://t.co/1SvOVQBl6u",Content.ad,
5,https://twitter.com/Adcash/status/1222528001021218816,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
2,https://twitter.com/Adcash/status/1222157885108555776,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
2,https://twitter.com/Adcash/status/1222157885108555776,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
3,https://twitter.com/Adcash/status/1219937104479821824,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
3,https://twitter.com/Adcash/status/1219937104479821824,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
3,https://twitter.com/Adcash/status/1219937104479821824,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
2,https://twitter.com/Adcash/status/1217474621970186240,liked,https://www.twitter.com/@iGBAffiliate,@iGBAffiliate,We organise the biggest events for affiliates in the igaming industry.,iGBAffiliate,
2,https://twitter.com/Adcash/status/1217474621970186240,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
1,https://twitter.com/Adcash/status/1214579128378241025,liked,https://www.twitter.com/@affiliatesummit,@affiliatesummit,The largest affiliate marketing conference and tradeshow in the world. Established 2003. Founders: Shawn Collins @shawncollins and Missy Ward @missyward,Affiliate Summit,
1,https://twitter.com/Adcash/status/1214215231242735619,liked,https://www.twitter.com/@naruhost,@naruhost,Earn money for each visitor to your shortened links with https://t.co/qdHvppUzKU! Use a URL shortener service that pays.,naruhost,
2,https://twitter.com/Adcash/status/1212312508754780161,liked,https://www.twitter.com/@nelsonpancia,@nelsonpancia,"European Champion 2013 & 2014, 4th general 24 H of Le Mans 2017, Podiums LMP2 24 H of Le Mans 2014 & 2017, 4th LMP2 WEC 2015",Nelson Panciatici,
2,https://twitter.com/Adcash/status/1212312508754780161,liked,https://www.twitter.com/@Pawanku55201174,@Pawanku55201174,AFFILIATE WITH SMALL BUSINESS,Pawan kumar gupta,
3,https://twitter.com/Adcash/status/1211980321811550216,liked,https://www.twitter.com/@umair31,@umair31,"Enterpneour ,Certified Google adword specialist .Pay per click and SEO . Online marketing consultant #positivepakistan #greenpakistan #po",umair ahmed,
3,https://twitter.com/Adcash/status/1211980321811550216,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
3,https://twitter.com/Adcash/status/1211980321811550216,liked,https://www.twitter.com/@Pawanku55201174,@Pawanku55201174,AFFILIATE WITH SMALL BUSINESS,Pawan kumar gupta,
2,https://twitter.com/Adcash/status/1210279111345737729,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
2,https://twitter.com/Adcash/status/1210279111345737729,liked,https://www.twitter.com/@Pawanku55201174,@Pawanku55201174,AFFILIATE WITH SMALL BUSINESS,Pawan kumar gupta,
2,https://twitter.com/Adcash/status/1209862677423689728,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
2,https://twitter.com/Adcash/status/1209862677423689728,liked,https://www.twitter.com/@gfy_media,@gfy_media,http://t.co/fE47XBiwOs - Where The Industry Meets,GFY,
1,https://twitter.com/Adcash/status/1208010655476932608,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
2,https://twitter.com/Adcash/status/1207685677393031168,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
2,https://twitter.com/Adcash/status/1207685677393031168,liked,https://www.twitter.com/@gfy_media,@gfy_media,http://t.co/fE47XBiwOs - Where The Industry Meets,GFY,
1,https://twitter.com/Adcash/status/1206977862148009984,liked,https://www.twitter.com/@Pawanku55201174,@Pawanku55201174,AFFILIATE WITH SMALL BUSINESS,Pawan kumar gupta,
,https://twitter.com/Adcash/status/1206977862148009984,RT,https://www.twitter.com/@Pawanku55201174,@Pawanku55201174,AFFILIATE WITH SMALL BUSINESS,Pawan kumar gupta,1
4,https://twitter.com/Adcash/status/1205108209222066181,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
4,https://twitter.com/Adcash/status/1205108209222066181,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
4,https://twitter.com/Adcash/status/1205108209222066181,liked,https://www.twitter.com/@ScoroSoftware,@ScoroSoftware,The most comprehensive #businessmanagement solution for #professional and #creative services.,Scoro,
4,https://twitter.com/Adcash/status/1205108209222066181,liked,https://www.twitter.com/@MeetFrankApp,@MeetFrankApp,"Meet Frank, the secret recruitment agent for top talent. MeetFrank has 200,000+ app users, 2,500+ recruiters across Europe.",MeetFrank,
,https://twitter.com/Adcash/status/1205108209222066181,RT,https://www.twitter.com/@marimari1004,@marimari1004,デザイナーで、映画好きで、アメコミ好きでコスプレがすきです。 たまに仕事の宣伝しますが9割趣味の事しか話しません。 コロナで結婚式が延期になりました。なので痩せる！,マリマリ✨ Flora Light The Moonflower🌹🌙✨,2
,https://twitter.com/Adcash/status/1205108209222066181,RT,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,2
1,https://twitter.com/Adcash/status/1204352878372118529,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
2,https://twitter.com/Adcash/status/1202495178671558656,liked,https://www.twitter.com/@CeCestorm,@CeCestorm,"Marketer that has 30 years of experience to help you soar!   #believer, #entrepreneur, #motivator,  #mentor, #bosslady https://t.co/0FsgWY89ld",Cassandra Goode,
2,https://twitter.com/Adcash/status/1202495178671558656,liked,https://www.twitter.com/@workathomeXXL,@workathomeXXL,Sea captain. Visited 53 countries. Have beautiful two daughters and a beautiful wife (only one). Register NOW for FREE Webinar July 11th (link below),Arunas Bruzas,
1,https://twitter.com/Adcash/status/1202128313508077569,liked,https://www.twitter.com/@umair31,@umair31,"Enterpneour ,Certified Google adword specialist .Pay per click and SEO . Online marketing consultant #positivepakistan #greenpakistan #po",umair ahmed,
1,https://twitter.com/Adcash/status/1200446262887272449,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
3,https://twitter.com/Adcash/status/1200117464471875585,liked,https://www.twitter.com/@annabelouisa,@annabelouisa,Wifey @tobyzammit👰🏼• PR & Comms Manager at Sony Europe👩🏼‍💻,Annabel Z,
3,https://twitter.com/Adcash/status/1200117464471875585,liked,https://www.twitter.com/@TheBusinessMag,@TheBusinessMag,"The region's leading independent B2B publication and event company. In print, online & in person. #TVBMA #DealsAwards  #SolentBA #TVPA20 #SCPA20 #TVTA20 #SCTA20",@TheBusinessMag,
3,https://twitter.com/Adcash/status/1200117464471875585,liked,https://www.twitter.com/@Adcash,@Adcash,A global online advertising powerhouse that’s been rocking the industry since 2007! The core of our business is the Adcash Performance DSP+ and advanced #adtech,Adcash,
3,https://twitter.com/jargonpr/status/1200038564974747649,liked,https://www.twitter.com/@annabelouisa,@annabelouisa,Wifey @tobyzammit👰🏼• PR & Comms Manager at Sony Europe👩🏼‍💻,Annabel Z,
3,https://twitter.com/jargonpr/status/1200038564974747649,liked,https://www.twitter.com/@TheBusinessMag,@TheBusinessMag,"The region's leading independent B2B publication and event company. In print, online & in person. #TVBMA #DealsAwards  #SolentBA #TVPA20 #SCPA20 #TVTA20 #SCTA20",@TheBusinessMag,
3,https://twitter.com/jargonpr/status/1200038564974747649,liked,https://www.twitter.com/@Adcash,@Adcash,A global online advertising powerhouse that’s been rocking the industry since 2007! The core of our business is the Adcash Performance DSP+ and advanced #adtech,Adcash,
,https://twitter.com/jargonpr/status/1200038564974747649,RT,https://www.twitter.com/@Adcash,@Adcash,A global online advertising powerhouse that’s been rocking the industry since 2007! The core of our business is the Adcash Performance DSP+ and advanced #adtech,Adcash,1
1,https://twitter.com/Adcash/status/1199727967007629312,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
1,https://twitter.com/Adcash/status/1197508871792803840,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
1,https://twitter.com/Adcash/status/1197180773457108992,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
1,https://twitter.com/Adcash/status/1196815350404440064,liked,https://www.twitter.com/@AffWeapons,@AffWeapons,"Discount Coupons, Free Credits & Trials for the Best Affiliate Tools & Services like Spy Tools, Trackers, Traffic Sources, and Cloakers.",AffiliateWeapons.com - The Super Affiliate Armory,
,https://twitter.com/Adcash/status/1196815350404440064,RT,https://www.twitter.com/@AffWeapons,@AffWeapons,"Discount Coupons, Free Credits & Trials for the Best Affiliate Tools & Services like Spy Tools, Trackers, Traffic Sources, and Cloakers.",AffiliateWeapons.com - The Super Affiliate Armory,1
1,https://twitter.com/Adcash/status/1196452336023064579,liked,https://www.twitter.com/@AffWeapons,@AffWeapons,"Discount Coupons, Free Credits & Trials for the Best Affiliate Tools & Services like Spy Tools, Trackers, Traffic Sources, and Cloakers.",AffiliateWeapons.com - The Super Affiliate Armory,
1,https://twitter.com/Adcash/status/1195354645281017858,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
1,https://twitter.com/Adcash/status/1194943272940167168,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
,https://twitter.com/Adcash/status/1194943272940167168,RT,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,1
3,https://twitter.com/Adcash/status/1193919353298857987,liked,https://www.twitter.com/@LIFT99co,@LIFT99co,A tight community of passionate startuppers and startup-minded people value co-growing and giving back.,LIFT99co,
3,https://twitter.com/Adcash/status/1193919353298857987,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
3,https://twitter.com/Adcash/status/1193919353298857987,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
1,https://twitter.com/Adcash/status/1192464300197240832,liked,https://www.twitter.com/@GregoMachadinho,@GregoMachadinho,,Gregorio Machadinho,
2,https://twitter.com/Adcash/status/1190278307310456832,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
2,https://twitter.com/Adcash/status/1190278307310456832,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
1,https://twitter.com/Adcash/status/1189938871515189248,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
,https://twitter.com/Adcash/status/1189938871515189248,RT,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,1
1,https://twitter.com/Adcash/status/1189889863857909762,liked,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,
,https://twitter.com/Adcash/status/1189889863857909762,RT,https://www.twitter.com/@HeyEugie,@HeyEugie,,Evgeniy,1
1,https://twitter.com/Adcash/status/1189591745081810944,liked,https://www.twitter.com/@Adcash,@Adcash,A global online advertising powerhouse that’s been rocking the industry since 2007! The core of our business is the Adcash Performance DSP+ and advanced #adtech,Adcash,
1,https://twitter.com/Toolbox_Market/status/1189521114084659200,liked,https://www.twitter.com/@Adcash,@Adcash,A global online advertising powerhouse that’s been rocking the industry since 2007! The core of our business is the Adcash Performance DSP+ and advanced #adtech,Adcash,
,https://twitter.com/Toolbox_Market/status/1189521114084659200,RT,https://www.twitter.com/@Adcash,@Adcash,A global online advertising powerhouse that’s been rocking the industry since 2007! The core of our business is the Adcash Performance DSP+ and advanced #adtech,Adcash,2
,https://twitter.com/Toolbox_Market/status/1189521114084659200,RT,https://www.twitter.com/@audience_play,@audience_play,Empowering app & website owners to transform audiences into unlimited revenue streams,AudiencePlay,2
1,https://twitter.com/Adcash/status/1187424403782549520,liked,https://www.twitter.com/@Smart_multitail,@Smart_multitail,Вид: Кмітливий багатохвіст :),Raccoon multitail,
1,https://twitter.com/Adcash/status/1186999220290703360,liked,https://www.twitter.com/@batuuhu,@batuuhu,,Batu B.,
444,https://twitter.com/NBA/status/1186901594547326978,liked,https://www.twitter.com/@itsdjlimitless,@itsdjlimitless,🇵🇷& 🇲🇽. Been on this earth since 1992. IG @itsdjlimitless,DJ Limitless,
444,https://twitter.com/NBA/status/1186901594547326978,liked,https://www.twitter.com/@BruceLeeUno,@BruceLeeUno,ゲーム業界歴 25 年超。今は Boom Beach が主戦場。LoL はすっかり観る専に...,leelee,
444,https://twitter.com/NBA/status/1186901594547326978,liked,https://www.twitter.com/@marianr23,@marianr23,"Independiente, Barça, fútbol, NBA, videojuegos, cine, series, música y twitter.",Mariano,
